what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1466517919393
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1466517919420
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1466517919437
started,bundle,com.altera.sbtgui.project,11.0.0.157,"com.altera.sbtgui.project",1466517919458
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1466517919461
os,sysinfo,,,"win32",1466517919462
arch,sysinfo,,,"x86",1466517919462
ws,sysinfo,,,"win32",1466517919462
locale,sysinfo,,,"zh_CN",1466517919462
processors,sysinfo,,,"4",1466517919462
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1466517919462
